Longitude	Latitude
38.80276092736072	48.47488921902367
38.801528942827304	48.471056031909704
38.84452351539341	48.46511852623933
38.801427683824556	48.47117518669976
38.80662227066545	48.43905735027151
38.84317339535679	48.469979142392056
38.801697707831885	48.470936877119655
38.80438107140466	48.468616731019
38.8083571749125	48.46991619269165
38.80271029785935	48.47489596363443
38.817929525972126	48.448137844554985
38.81985007172421	48.44847282688929
38.80137705432319	48.471258370232434
38.844786788800555	48.463250269059444
38.823194994114935	48.433043405679214
38.80422918290054	48.46750387024397
38.83214966525781	48.46245215678645
38.84679509235502	48.45285457567822
38.84797307208697	48.46974532921912
38.802808181562	48.47486224058064
38.87856341681665	48.4176522039301
38.8024098961512	48.475123032196606
38.84167476211615	48.46485998282695
38.83804968981783	48.4382614862021
38.80594721064714	48.46987122861993
38.82761663723486	48.435743498185886
38.819553045316155	48.434853209565865
38.80438107140466	48.439234958354795
38.80282505806246	48.47505333788544
38.84541459461758	48.470579412749494
38.80286893696365	48.47487797800574
38.84526270611346	48.47052770406702
38.809373140240055	48.45561986608888
38.84306876105396	48.45184962867531
38.80597421304787	48.474927438484634
38.80901873373045	48.474003426810825
38.80351699458122	48.468495328025355
38.80401991429487	48.468540292097074
38.80151544162694	48.471161697478244
38.83673332278212	48.46464865168988
38.80535653313112	48.47499263638863
38.83642617047379	48.4657300376147
38.847159624764906	48.469783548680084
38.83007385570151	48.473005224418685
38.804320316003015	48.46735548880731
38.840412399881906	48.46550746545969
38.84514119531016	48.46835144299586
38.83345928169332	48.47118193131052
38.81955979591634	48.43478126705112
38.846582448449254	48.452755654720434
38.81288682763535	48.47317159148404
38.80415830159862	48.466734984617595
38.83217666765854	48.4654737424059
38.80357437468278	48.45713290710219
38.80601471664897	48.469783548680084
38.80662227066545	48.43911805176833
38.8506361838592	48.45549846309524
38.83038438330993	48.473095152562124
38.80410092149707	48.466818168150276
38.85991825911095	48.418974147638615
38.84475641109973	48.46514775288595
38.80389840349157	48.47098408939495
38.80816478280728	48.426833867374945
38.83804968981783	48.46565135048919
38.84220805953061	48.46538831066964
38.803280723574815	48.46821879898429
38.84523570371273	48.472047489691086
38.852327209205065	48.45435412747001
38.80474897911464	48.468706659162436
38.83230155376192	48.46238920708604
38.80365875718507	48.46843687473213
38.806463631561144	48.47628535345052
38.84570149512536	48.47087392741925
38.808731833222666	48.426694478752616
38.83216316645817	48.4654265301306
38.87367598228409	48.42354924193594
38.842572591940495	48.46476106186917
38.8094372709418	48.470271408858224
38.83463051082509	48.474500279803316
38.839990487370464	48.46391573732087
38.83213616405744	48.46238246247528
38.832720090973275	48.46186087924335
38.84484416890211	48.46514550468236
38.84420623718481	48.426694478752616
38.844726033398906	48.46508480318554
38.833452531093144	48.47123363999299
38.801680831331424	48.47355603429723
38.83229817846183	48.462315016367704
38.81656928003523	48.45939235170603
38.832588454269704	48.47645621692305
38.80526877532874	48.47500612561014
38.83218004295863	48.46555018132782
38.805592804137525	48.47496790614918
38.80666614956664	48.43922821374404
38.83259858016998	48.4674836364117
38.80820528640838	48.4562223846499
38.80652438696279	48.47609650434931
38.83514355643901	48.47680918488604
38.80128592122072	48.47666529985654
38.84009512167331	48.47103579807743
38.807445843887784	48.46133704780784
38.80884321812569	48.47021970017575
38.876963524573256	48.4193923135056
38.801100279715676	48.4794305902672
38.806730280268376	48.46940360227406
38.805589428837436	48.43587389399387
38.8224929316959	48.440613107152956
38.83562284905201	48.465201709772
38.81524616239935	48.45503982956372
38.85010626174483	48.45492741938442
38.83396895200715	48.4767507315928
38.8443682515892	48.46994766754185
38.81764937606453	48.448099625094024
38.80769899139465	48.47431817531285
38.80920099993539	48.47031187652277
38.805997840148514	48.4679939786257
38.80879933922449	48.46487122384488
38.83363142199799	48.471211157957136
38.830094107502056	48.4372093269239
38.807752996196115	48.46115719152096
38.80570081374046	48.4750128702209
38.80367225838544	48.471206661549964
38.803047827868504	48.47485774417347
38.80579869744311	48.47495891333484
38.808269417110125	48.42892919311701
38.81096965718336	48.46130782116122
38.802605663556506	48.474916197466705
38.805899956445856	48.4749813953707
38.81136119199398	48.45572328345383
38.88937787830996	48.41922369823666
38.80419205459953	48.43927317781576
38.80964991484756	48.47023318939726
38.804782732115555	48.47128759687905
