Longitude	Latitude
28.637337388592442	50.24538281308696
28.682953781504114	50.257491087819716
28.666699423042587	50.251389078334725
28.657524049850554	50.2686041618895
28.657528251028754	50.26857719168183
28.666247796385928	50.27471156541602
28.70457934629623	50.25719576404575
28.657774019953543	50.26854213041186
28.6585113267279	50.26430780780792
28.660935406550156	50.255168952939464
28.698340596667034	50.26720305960112
28.637347891537946	50.245366630962366
28.657521949261454	50.268617646993334
28.657897954710485	50.26786652670977
28.666504068256216	50.251966240778835
28.63707901613305	50.245367979472746
28.666556582983738	50.25180307102244
28.649104888734787	50.26756715740465
28.649159504051408	50.2675712029358
28.68282354497987	50.26646003037986
28.700189115075684	50.23642870414104
28.65773200817153	50.26878890781203
28.658387391970958	50.255624749449055
28.657774019953543	50.26856235806761
28.68417002259344	50.26526390166976
28.666613298889455	50.251647992328344
28.66667841715158	50.25143357917738
28.66642424587039	50.2522292003036
28.657534552796058	50.26856235806761
28.688320786656504	50.22796005893314
28.684468306245748	50.26500363916576
28.66648096177611	50.25205524246414
28.666499867078016	50.25202018119417
28.67132912142062	50.255715099644746
28.702770739080496	50.26355533901396
28.658282362515923	50.25449469774775
28.671215689609177	50.25587422386999
28.64654847179919	50.28364409819581
28.65913100051262	50.256946289624814
28.65782863527016	50.26766155313149
28.65725097326746	50.254098235695025
28.65918981700744	50.2569638202598
28.6704258681073	50.25670086073503
28.706009847473837	50.24221111666515
28.674185922597626	50.26293097870644
28.666728831289998	50.2512609698483
28.66630871346985	50.27277780152619
28.654495000367287	50.25789429242436
28.66543066722574	50.27290456150223
28.654266036155306	50.2603553238741
28.65830756958513	50.25446503051931
28.662187357654197	50.26795148286392
28.65754295515246	50.268519205735345
28.66824755720983	50.30455275169078
28.65932425470989	50.20010927398432
28.7050561800221	50.25720115808728
28.603906513054163	50.28434127806404
28.65776141641894	50.26858932827528
28.672066428194977	50.229042912771035
28.61161567505388	50.28210544784832
28.68600173628929	50.248211987871386
28.62265847195647	50.30801033231387
28.700069381496945	50.236478599025226
28.625063646476818	50.24143842021545
28.65751774808325	50.26866754187752
28.658181534239088	50.254620109213405
28.666661612438773	50.2514645949162
28.702945087975856	50.25953947509213
28.703285383410176	50.251163877100694
28.613159608042924	50.28259226009674
28.666670014795177	50.253363297536055
28.666436849404995	50.252187396481716
28.649123794036694	50.26756985442542
28.705530913158867	50.237676076245705
28.64865956384543	50.265768244553165
28.67598822804606	50.24484880297513
28.66688427488345	50.25078359717257
28.68414061434603	50.26529491740858
28.666577588874745	50.251747782096714
28.658282362515923	50.266380468267236
28.697672609333	50.26841132490467
28.65788114999768	50.26799058966504
28.704881831126738	50.27134972903015
28.642683387853825	50.284846969457824
28.6639056395386	50.25724700744031
28.697036130835475	50.23621698801084
28.6712787072822	50.255782525163916
28.640263509209774	50.27566091672595
28.674364472671186	50.256629389684704
28.678582455585474	50.23841371142544
28.676055446897283	50.24487307616203
28.66458202922904	50.25214154712868
28.698649383264843	50.27069300447342
28.667819037033283	50.24959151399362
28.657769818775343	50.26804587859076
28.703279081642876	50.250801127807556
28.611432923802116	50.28214455464944
28.643924836012363	50.27923446924202
28.68175224453849	50.26824545812751
28.7050561800221	50.25725914403377
28.659719165460828	50.25793744475663
28.671352227900726	50.255688129437075
28.66690528077446	50.25071752016378
28.671230393732884	50.25583511706887
28.68890685101561	50.22766473515917
28.685285435405934	50.24833874784743
28.646529566497282	50.28359959735316
28.666640606547766	50.251514489800385
28.665640726135813	50.21405961390082
28.637173542642586	50.24538551010773
28.70599304276103	50.242298769840076
28.698275478404913	50.27053118322741
28.66676034012651	50.25939923001226
28.701724645708328	50.240396021689065
28.649317048233964	50.267583339529246
28.67428885146356	50.25673861902576
28.667514451613673	50.21783948850556
28.657156446757924	50.2542384807749
28.658030291823835	50.274177555304185
28.660931205371956	50.258366271058556
28.673591455882114	50.25771763756413
28.690421375757243	50.267488943802405
28.66656708592924	50.2517653127317
28.659341059422694	50.257205203618426
28.668440811407102	50.259249545359694
28.706001445117433	50.24170812229214
28.702863165000927	50.26335575947722
28.68413431257873	50.26514388424564
28.657555558687065	50.26846256829924
28.685508097850615	50.22931531186848
28.70187588812358	50.24035421786718
28.657776120542643	50.26849493254844
28.67016959623701	50.25023205642575
28.697063438493785	50.23616574461627
28.657164849114327	50.25443536329088
28.66538025308732	50.26306852676555
28.66614276693089	50.2748679926205
28.6374928321859	50.24538685861811
28.670455276354712	50.256948986645575
28.666146968109093	50.27492597856698
28.670526696384137	50.25685459091874
28.67976508724919	50.267231378319174
28.675202607722383	50.261599998958005
28.62450488977602	50.3268557649222
28.69064193761282	50.24654927456862
28.670467879889316	50.25664017776777
28.67528663128641	50.2559632255553
28.67263568784128	50.25881262799547
28.654169409056674	50.26049556895398
28.610153665039764	50.28306019319979
28.636482448828442	50.28900442696992
28.684508217438662	50.243921027831334
28.69543128076251	50.23681302960031
28.701894793425488	50.24039737019945
28.648665865612735	50.26721384768419
28.670348146310573	50.25679525646187
28.657746712295232	50.2686607993256
28.681869877528133	50.23702879126166
28.66384472245468	50.253039655044034
28.69989713319068	50.23643274967219
28.689429897701697	50.26672298990462
28.677805237618198	50.258437742108875
28.659139402869023	50.19968044768239
28.694859920527108	50.31870806518556
28.687501556907215	50.24323059051502
28.665953713911826	50.26592736877841
28.70698242022748	50.24135481257168
28.621162852516743	50.26833445981281
28.683237361032713	50.26296738848679
28.671350127311626	50.22860464689642
