"City","Date","Npop_img","Npop_aoi","Proportion","Pop_threshold"
"Khmelnytskyi","may_2022_12",58626.88671875,290621.875,0.201729091173023,"Below"
"Khmelnytskyi","nov_2019_05",286562.59375,290621.875,0.986032430456241,"Above"
"Khmelnytskyi","nov_2020_23",5986.13818359375,290621.875,0.0205976861982387,"Below"
"Khmelnytskyi","nov_2021_26",183164.421875,290621.875,0.630249948924182,"Above"
"Khmelnytskyi","oct_2021_15",284609.8125,290621.875,0.979313110893666,"Above"
"Khmelnytskyi","oct_2021_25",290817.53125,290621.875,1.00067323304552,"Above"
"Khmelnytskyi","sep_2021_30",247689.71875,290621.875,0.852274863170572,"Above"
"Kolomyiska","feb_2021_21",98326.265625,109813.515625,0.895393113182647,"Above"
"Kolomyiska","jul_2022_26",91583.515625,109813.515625,0.833991290632628,"Above"
"Kolomyiska","nov_2021_26",93266.5546875,109813.515625,0.849317628678733,"Above"
"Kolomyiska","oct_2021_25",2374.232421875,109813.515625,0.0216205847555479,"Below"
"Kolomyiska","sep_2019_13",41128.984375,109813.515625,0.37453481150217,"Below"
"Kolomyiska","sep_2022_05",84165.203125,109813.515625,0.766437561405593,"Above"
"Konotop","aug_2020_07",42583.52734375,67748.6796875,0.628551398199527,"Above"
"Konotop","aug_2021_16",67904.609375,67748.6796875,1.00230159005636,"Above"
"Konotop","aug_2022_05",67904.609375,67748.6796875,1.00230159005636,"Above"
"Konotop","jul_2020_11",67904.609375,67748.6796875,1.00230159005636,"Above"
"Konotop","jul_2022_03",67890.5390625,67748.6796875,1.00209390611971,"Above"
"Konotop","mar_2019_18",67904.609375,67748.6796875,1.00230159005636,"Above"
"Konotop","mar_2022_21",50291.74609375,67748.6796875,0.742328061974455,"Above"
"Konotop","nov_2019_15",67904.609375,67748.6796875,1.00230159005636,"Above"
"Konotop","oct_2020_28",0.41511344909668,67748.6796875,6.12725518801912e-06,"Below"
"Kovel","feb_2021_01",26332.34765625,82728,0.318300305292646,"Below"
"Kovel","feb_2021_23",78815.265625,82728,0.952703626643942,"Above"
"Kovel","mar_2019_20",83062.328125,82728,1.00404129345566,"Above"
"Kovel","may_2022_18",83054.296875,82728,1.00394421326516,"Above"
"Kozyatyn","feb_2019_21",138.491973876953,25100.298828125,0.00551754283187148,"Below"
"Kozyatyn","may_2021_11",25155.5390625,25100.298828125,1.00220077994901,"Above"
"Kramatorsk","aug_2022_08",131446.0625,129889.4609375,1.01198404821504,"Above"
"Kramatorsk","aug_2022_25",23930.2265625,129889.4609375,0.184235321247616,"Below"
"Kramatorsk","dec_2020_08",93145.46875,129889.4609375,0.717113367610476,"Above"
"Kramatorsk","jan_2022_12",117449.1328125,129889.4609375,0.904223729660515,"Above"
"Kramatorsk","jul_2022_24",131446.0625,129889.4609375,1.01198404821504,"Above"
"Kramatorsk","jun_2019_27",109269.2109375,129889.4609375,0.841247705155062,"Above"
"Kramatorsk","mar_2019_30",131446.0625,129889.4609375,1.01198404821504,"Above"
"Kramatorsk","may_2019_27",68005.375,129889.4609375,0.523563455488684,"Above"
"Kramatorsk","may_2020_02",47922.04296875,129889.4609375,0.368944813712092,"Below"
"Kramatorsk","nov_2019_15",58297.18359375,129889.4609375,0.448821506941209,"Below"
"Kramatorsk","nov_2019_24",55529.5078125,129889.4609375,0.427513575094592,"Below"
"Kramatorsk","oct_2020_10",5231.18359375,129889.4609375,0.0402741189007408,"Below"
"Kramatorsk","oct_2020_15",16630.6484375,129889.4609375,0.128036934771038,"Below"
"Kramatorsk","oct_2021_03",131446.0625,129889.4609375,1.01198404821504,"Above"
"Kramatorsk","sep_2020_12",97037.2734375,129889.4609375,0.747075803819005,"Above"
"Kramatorsk","sep_2020_15",32342.5078125,129889.4609375,0.249000246664066,"Below"
"Kramatorsk","sep_2021_01",131446.0625,129889.4609375,1.01198404821504,"Above"
"Kremenchuk","apr_2019_21",6053.87939453125,254701.828125,0.0237684960453452,"Below"
"Kremenchuk","apr_2022_07",69036.84375,254701.828125,0.27104965935352,"Below"
"Kremenchuk","aug_2019_26",1718.30236816406,254701.828125,0.00674632915206549,"Below"
"Kremenchuk","aug_2021_12",255545.4375,254701.828125,1.00331214495479,"Above"
"Kremenchuk","aug_2022_27",185294.96875,254701.828125,0.727497600288376,"Above"
"Kremenchuk","feb_2020_08",198.363037109375,254701.828125,0.000778804920913345,"Below"
"Kremenchuk","feb_2020_17",199056.84375,254701.828125,0.781528916440713,"Above"
"Kremenchuk","feb_2022_21",251375.90625,254701.828125,0.986941900262421,"Above"
"Kremenchuk","jan_2019_20",36616.27734375,254701.828125,0.143761344837226,"Below"
"Kremenchuk","jan_2021_17",197938.578125,254701.828125,0.777138427243081,"Above"
"Kremenchuk","jan_2021_18",242486.84375,254701.828125,0.952042023157348,"Above"
"Kremenchuk","mar_2019_18",411.071746826172,254701.828125,0.00161393324049653,"Below"
"Kremenchuk","mar_2019_21",217589.046875,254701.828125,0.854289301638675,"Above"
"Kremenchuk","mar_2021_04",255157.0625,254701.828125,1.00178732276227,"Above"
"Kremenchuk","mar_2022_17",163396.734375,254701.828125,0.641521639549481,"Above"
"Kremenchuk","oct_2019_15",197523.078125,254701.828125,0.775507107974355,"Above"
"Kremenchuk","oct_2021_04",6269.041015625,254701.828125,0.0246132548862128,"Below"
"Kremenchuk","sep_2019_07",255543.578125,254701.828125,1.00330484475199,"Above"
"Kropyvnytskyi","aug_2019_19",131107.09375,247735.65625,0.529221734709414,"Above"
"Kropyvnytskyi","aug_2019_20",13389.3857421875,247735.65625,0.0540470675269923,"Below"
"Kropyvnytskyi","aug_2020_18",248003.859375,247735.65625,1.00108261817883,"Above"
"Kropyvnytskyi","aug_2021_08",248003.859375,247735.65625,1.00108261817883,"Above"
"Kropyvnytskyi","aug_2022_13",244988.21875,247735.65625,0.988909801917139,"Above"
"Kropyvnytskyi","aug_2022_21",233269.03125,247735.65625,0.941604590881334,"Above"
"Kropyvnytskyi","jan_2021_17",164901.546875,247735.65625,0.665635094160976,"Above"
"Kropyvnytskyi","jul_2022_21",236568.6875,247735.65625,0.954923853437024,"Above"
"Kropyvnytskyi","jun_2019_18",162857.796875,247735.65625,0.657385373345909,"Above"
"Kropyvnytskyi","jun_2020_10",230897.6875,247735.65625,0.932032518027974,"Above"
"Kropyvnytskyi","mar_2022_23",224079.328125,247735.65625,0.904509796921895,"Above"
"Kropyvnytskyi","may_2019_01",7774.46728515625,247735.65625,0.0313821086671138,"Below"
"Kropyvnytskyi","may_2020_13",248003.859375,247735.65625,1.00108261817883,"Above"
"Kropyvnytskyi","sep_2020_13",229191.8125,247735.65625,0.925146650140315,"Above"
"KryvyiRih","apr_2019_20",5600.94580078125,605152.1875,0.00925543345372316,"Below"
"KryvyiRih","apr_2020_29",606846.875,605152.1875,1.00280043191614,"Above"
"KryvyiRih","aug_2019_14",549080,605152.1875,0.907342006427102,"Above"
"KryvyiRih","aug_2022_13",120257.421875,605152.1875,0.19872260955018,"Below"
"KryvyiRih","aug_2022_21",117201.1328125,605152.1875,0.193672162529364,"Below"
"KryvyiRih","feb_2020_04",606825,605152.1875,1.00276428398435,"Above"
"KryvyiRih","feb_2022_21",270342.90625,605152.1875,0.446735402819642,"Below"
"KryvyiRih","jan_2019_20",135480.453125,605152.1875,0.223878316766392,"Below"
"KryvyiRih","jul_2019_05",606846.875,605152.1875,1.00280043191614,"Above"
"KryvyiRih","jul_2022_28",244553.453125,605152.1875,0.404118927728407,"Below"
"KryvyiRih","jun_2022_08",139657.53125,605152.1875,0.230780841802708,"Below"
"KryvyiRih","mar_2021_04",289482.59375,605152.1875,0.478363293944137,"Below"
"KryvyiRih","oct_2020_25",17264.1015625,605152.1875,0.028528528722372,"Below"
"KryvyiRih","oct_2021_04",392540.125,605152.1875,0.648663481861742,"Above"
"Kuchurhan","aug_2019_20",1363.24475097656,9952.2099609375,0.136979098745636,"Below"
"Kuchurhan","aug_2019_31",9955.85546875,9952.2099609375,1.00036630133677,"Above"
"Kuchurhan","aug_2021_09",8086.9765625,9952.2099609375,0.812580983946424,"Above"
"Kuchurhan","jul_2019_29",2766.04931640625,9952.2099609375,0.277933175371401,"Below"
"Kuchurhan","mar_2022_12",8584.1416015625,9952.2099609375,0.862536224140701,"Above"
"Kuchurhan","mar_2022_26",7280.12939453125,9952.2099609375,0.731508822975582,"Above"
"Kuchurhan","oct_2021_24",9955.7578125,9952.2099609375,1.0003564888177,"Above"
"Kyiv","apr_2019_03",2911623.5,2879674.75,1.01109456892658,"Above"
"Kyiv","apr_2022_15",2890082,2879674.75,1.00361403661993,"Above"
"Kyiv","aug_2019_06",1419854.875,2879674.75,0.493060848278091,"Below"
"Kyiv","aug_2019_25",1462915.875,2879674.75,0.508014273139701,"Above"
"Kyiv","aug_2022_24",1432385.875,2879674.75,0.497412381380918,"Below"
"Kyiv","dec_2019_31",1955105,2879674.75,0.67893257736833,"Above"
"Kyiv","feb_2022_20",463275.3125,2879674.75,0.160877652068172,"Below"
"Kyiv","feb_2022_22",682638.8125,2879674.75,0.237054136929874,"Below"
"Kyiv","feb_2022_28",2912066.25,2879674.75,1.01124831892907,"Above"
"Kyiv","jan_2021_31",890539.1875,2879674.75,0.309249920498834,"Below"
"Kyiv","jul_2022_22",976326.6875,2879674.75,0.339040611270422,"Below"
"Kyiv","jul_2022_28",34890.26953125,2879674.75,0.012116045234362,"Below"
"Kyiv","jun_2022_30",1450611.625,2879674.75,0.503741481568361,"Above"
"Kyiv","mar_2019_03",2911388,2879674.75,1.01101278885749,"Above"
"Kyiv","mar_2019_15",17822.171875,2879674.75,0.00618895306666143,"Below"
"Kyiv","mar_2020_03",1656960.125,2879674.75,0.575398358790346,"Above"
"Kyiv","mar_2020_20",123040.1328125,2879674.75,0.0427270936804582,"Below"
"Kyiv","mar_2022_08",22929.78125,2879674.75,0.00796262885244245,"Below"
"Kyiv","mar_2022_10",2912066.25,2879674.75,1.01124831892907,"Above"
"Kyiv","mar_2022_11",2397863.75,2879674.75,0.83268561840187,"Above"
"Kyiv","mar_2022_14",2381207,2879674.75,0.82690137141356,"Above"
"Kyiv","mar_2022_18",435467.5,2879674.75,0.151221071060195,"Below"
"Kyiv","mar_2022_19",2418058.25,2879674.75,0.839698389549028,"Above"
"Kyiv","mar_2022_21",134764.125,2879674.75,0.0467983840883419,"Below"
"Kyiv","mar_2022_25",379491.96875,2879674.75,0.131782927481654,"Below"
"Kyiv","mar_2022_31",1803667.125,2879674.75,0.6263440428472,"Above"
"Kyiv","may_2022_09",68171.6796875,2879674.75,0.0236733956456367,"Below"
"Kyiv","may_2022_12",1442570.25,2879674.75,0.500949022107445,"Above"
"Kyiv","oct_2021_11",1012433.9375,2879674.75,0.351579266894638,"Below"
"Kyiv","oct_2021_12",220645.484375,2879674.75,0.0766216686016363,"Below"
"Kyiv","oct_2021_15",535027.0625,2879674.75,0.185794268085311,"Below"
"Kyiv","oct_2021_31",2238481.75,2879674.75,0.77733839559485,"Above"
"Kyiv","sep_2020_26",1224278.5,2879674.75,0.425144714693908,"Below"
"Kyiv","sep_2020_28",917570.5,2879674.75,0.318636852998763,"Below"
"Kyiv","sep_2021_07",179233.046875,2879674.75,0.062240725927468,"Below"
"Luhansk","apr_2020_02",41765.3125,362967.28125,0.115066328722983,"Below"
"Luhansk","apr_2020_12",46759.2890625,362967.28125,0.128825080049829,"Below"
"Luhansk","apr_2020_13",53882.55078125,362967.28125,0.148450159462548,"Below"
"Luhansk","apr_2020_19",24604.7109375,362967.28125,0.0677876828257506,"Below"
"Luhansk","apr_2020_26",42762.06640625,362967.28125,0.11781245477274,"Below"
"Luhansk","apr_2022_19",42651.15234375,362967.28125,0.117506878848326,"Below"
"Luhansk","aug_2020_03",46663.37890625,362967.28125,0.128560840926347,"Below"
"Luhansk","aug_2020_05",45617.796875,362967.28125,0.125680190010239,"Below"
"Luhansk","dec_2019_16",344086.96875,362967.28125,0.947983431357837,"Above"
"Luhansk","feb_2019_24",17524.0234375,362967.28125,0.0482798983345004,"Below"
"Luhansk","feb_2021_17",36357.1171875,362967.28125,0.100166376049907,"Below"
"Luhansk","feb_2022_13",2441.93774414062,362967.28125,0.00672770762072821,"Below"
"Luhansk","feb_2022_19",438.844665527344,362967.28125,0.00120904744916962,"Below"
"Luhansk","feb_2022_20",458.8134765625,362967.28125,0.00126406290666867,"Below"
"Luhansk","jan_2020_02",37076.8671875,362967.28125,0.102149337151859,"Below"
"Luhansk","jan_2021_16",240552.53125,362967.28125,0.662738884952871,"Above"
"Luhansk","jul_2019_22",26057.09765625,362967.28125,0.0717891088323818,"Below"
"Luhansk","jul_2020_04",16469.34375,362967.28125,0.0453741827452939,"Below"
"Luhansk","jul_2020_12",54276.2421875,362967.28125,0.149534806554964,"Below"
"Luhansk","jul_2020_20",348307.9375,362967.28125,0.959612492620504,"Above"
"Luhansk","jul_2020_26",161231.0625,362967.28125,0.444202744513904,"Below"
"Luhansk","jul_2021_13",6.86771678924561,362967.28125,1.89210354321588e-05,"Below"
"Luhansk","jul_2021_21",14337.5341796875,362967.28125,0.0395008997238301,"Below"
"Luhansk","jul_2021_27",3507.58081054688,362967.28125,0.00966362807817647,"Below"
"Luhansk","jul_2022_07",1231.2021484375,362967.28125,0.00339204719554182,"Below"
"Luhansk","jul_2022_08",316337.375,362967.28125,0.871531378560034,"Above"
"Luhansk","jul_2022_12",352019.125,362967.28125,0.969837071230508,"Above"
"Luhansk","jul_2022_13",352876.59375,362967.28125,0.972199457027506,"Above"
"Luhansk","jun_2019_02",363219.03125,362967.28125,1.00069358868693,"Above"
"Luhansk","jun_2019_16",1128.65112304688,362967.28125,0.00310951201761212,"Below"
"Luhansk","jun_2020_07",48584.19140625,362967.28125,0.133852812404837,"Below"
"Luhansk","jun_2021_19",338944.0625,362967.28125,0.933814368426631,"Above"
"Luhansk","jun_2021_29",11824.904296875,362967.28125,0.0325784303647204,"Below"
"Luhansk","jun_2021_30",0.142810493707657,362967.28125,3.93452801629505e-07,"Below"
"Luhansk","jun_2022_12",14.9020080566406,362967.28125,4.10560643519177e-05,"Below"
"Luhansk","mar_2019_07",363219.03125,362967.28125,1.00069358868693,"Above"
"Luhansk","mar_2020_30",42169.9140625,362967.28125,0.116181034051537,"Below"
"Luhansk","may_2020_02",95007.609375,362967.28125,0.261752544327988,"Below"
"Luhansk","may_2021_22",6866.10791015625,362967.28125,0.0189166028588321,"Below"
"Luhansk","nov_2019_16",58512.5234375,362967.28125,0.161206054815719,"Below"
"Luhansk","nov_2019_21",363219.03125,362967.28125,1.00069358868693,"Above"
"Luhansk","oct_2019_04",339098.78125,362967.28125,0.934240629299146,"Above"
"Luhansk","oct_2019_12",106316.1875,362967.28125,0.29290846032696,"Below"
"Luhansk","oct_2020_04",56739.79296875,362967.28125,0.15632205958991,"Below"
"Luhansk","oct_2020_20",31614.98828125,362967.28125,0.0871014824597224,"Below"
"Luhansk","oct_2021_02",363219.03125,362967.28125,1.00069358868693,"Above"
"Luhansk","sep_2019_11",334593,362967.28125,0.921826889872047,"Above"
"Luhansk","sep_2020_07",67358.8203125,362967.28125,0.18557821542627,"Below"
"Luhansk","sep_2020_13",350201,362967.28125,0.964828010926949,"Above"
"Luhansk","sep_2020_24",35644.30078125,362967.28125,0.0982025174789773,"Below"
"Lutsk","apr_2019_02",280433.78125,284727.6875,0.984919252891414,"Above"
"Lutsk","apr_2019_14",285460.53125,284727.6875,1.00257384083871,"Above"
"Lutsk","apr_2020_03",285460.53125,284727.6875,1.00257384083871,"Above"
"Lutsk","apr_2021_05",257592.734375,284727.6875,0.904698579322392,"Above"
"Lutsk","feb_2021_01",2292.3251953125,284727.6875,0.00805093883014977,"Below"
"Lutsk","feb_2022_14",284108.78125,284727.6875,0.997826322211815,"Above"
"Lutsk","jan_2019_17",281284,284727.6875,0.987905329719647,"Above"
"Lutsk","jun_2019_15",281733.09375,284727.6875,0.989482604321717,"Above"
"Lutsk","mar_2019_01",282457.28125,284727.6875,0.992026043304974,"Above"
"Lutsk","mar_2020_20",252758.671875,284727.6875,0.887720734482487,"Above"
"Lutsk","mar_2021_08",285460.53125,284727.6875,1.00257384083871,"Above"
"Lutsk","mar_2022_18",86546.421875,284727.6875,0.303962086142395,"Below"
"Lutsk","may_2021_10",178594.265625,284727.6875,0.627245868475647,"Above"
"Lutsk","oct_2019_13",127935.4921875,284727.6875,0.449325786722094,"Below"
"Lutsk","oct_2021_06",285400.65625,284727.6875,1.0023635521923,"Above"
"Lutsk","sep_2020_16",285460.53125,284727.6875,1.00257384083871,"Above"
"Lutsk","sep_2020_22",155147.53125,284727.6875,0.544897943056556,"Above"
"Lutsk","sep_2022_05",284929.84375,284727.6875,1.00070999856661,"Above"
"Lviv","apr_2020_09",185601.40625,840347.6875,0.220862636990359,"Below"
"Lviv","apr_2020_10",12420.931640625,840347.6875,0.0147807054453577,"Below"
"Lviv","apr_2022_25",286150.09375,840347.6875,0.340513930134424,"Below"
"Lviv","aug_2019_02",18114.349609375,840347.6875,0.0215557796836027,"Below"
"Lviv","aug_2019_21",851555.5,840347.6875,1.0133371135147,"Above"
"Lviv","aug_2022_25",836779.75,840347.6875,0.995754212746614,"Above"
"Lviv","feb_2022_14",851141.375,840347.6875,1.0128443115398,"Above"
"Lviv","feb_2022_24",31501.974609375,840347.6875,0.0374868344114709,"Below"
"Lviv","feb_2022_25",842810.8125,840347.6875,1.00293107845317,"Above"
"Lviv","jan_2019_08",314311.75,840347.6875,0.374025840345994,"Below"
"Lviv","jan_2019_19",324491.03125,840347.6875,0.386139018500006,"Below"
"Lviv","jun_2022_30",795065.9375,840347.6875,0.946115458311415,"Above"
"Lviv","mar_2020_27",852914.5625,840347.6875,1.01495437565537,"Above"
"Lviv","mar_2022_21",456657.34375,840347.6875,0.543414768128341,"Above"
"Lviv","mar_2022_26",196941.390625,840347.6875,0.234357032873967,"Below"
"Lviv","may_2022_06",583191.1875,840347.6875,0.693987972091611,"Above"
"Lviv","may_2022_11",844951,840347.6875,1.00547786656461,"Above"
"Lviv","may_2022_19",828414.0625,840347.6875,0.985799181484628,"Above"
"Lviv","sep_2019_09",24365.28125,840347.6875,0.0289942860704308,"Below"
"Lviv","sep_2020_22",472651.78125,840347.6875,0.562447887083642,"Above"
"Lviv","sep_2021_05",308678.71875,840347.6875,0.367322625315132,"Below"
"Mamalyha","apr_2022_06",13591.529296875,13508.453125,1.00614993967897,"Above"
"Mamalyha","aug_2020_26",13591.529296875,13508.453125,1.00614993967897,"Above"
"Mamalyha","feb_2019_16",13591.529296875,13508.453125,1.00614993967897,"Above"
"Mamalyha","jan_2021_16",5838.767578125,13508.453125,0.432230657655334,"Below"
"Mamalyha","jun_2020_29",13591.529296875,13508.453125,1.00614993967897,"Above"
"Mamalyha","jun_2021_25",5297.869140625,13508.453125,0.392189178997873,"Below"
"Mamalyha","mar_2019_10",4764.4970703125,13508.453125,0.352704860151225,"Below"
"Mamalyha","nov_2021_03",19.537145614624,13508.453125,0.00144629036602768,"Below"
"Mariupol","apr_2022_02",7542.30712890625,397464.0625,0.0189760731610955,"Below"
"Mariupol","apr_2022_03",394756.65625,397464.0625,0.993188299256615,"Above"
"Mariupol","apr_2022_11",237422.1875,397464.0625,0.597342527036642,"Above"
"Mariupol","apr_2022_30",124735.0703125,397464.0625,0.313827291775593,"Below"
"Mariupol","aug_2019_08",397367.78125,397464.0625,0.99975776111834,"Above"
"Mariupol","aug_2019_12",400136.28125,397464.0625,1.00672317072691,"Above"
"Mariupol","aug_2022_06",391049.34375,397464.0625,0.983860883649072,"Above"
"Mariupol","aug_2022_14",134341.34375,397464.0625,0.33799620248686,"Below"
"Mariupol","feb_2019_14",385.682586669922,397464.0625,0.000970358387231353,"Below"
"Mariupol","feb_2021_13",335355.59375,397464.0625,0.843738152427303,"Above"
"Mariupol","jul_2020_05",272013.5625,397464.0625,0.68437272237663,"Above"
"Mariupol","jul_2022_30",4278.3876953125,397464.0625,0.010764212664667,"Below"
"Mariupol","jul_2022_31",288856.03125,397464.0625,0.726747543999654,"Above"
"Mariupol","jun_2019_16",400136.28125,397464.0625,1.00672317072691,"Above"
"Mariupol","jun_2019_21",400136.28125,397464.0625,1.00672317072691,"Above"
"Mariupol","jun_2020_07",205721.1875,397464.0625,0.517584372801,"Above"
"Mariupol","jun_2021_12",155103.40625,397464.0625,0.390232528884294,"Below"
"Mariupol","jun_2021_21",357891.09375,397464.0625,0.900436360205522,"Above"
"Mariupol","mar_2022_09",61526.109375,397464.0625,0.1547966600754,"Below"
"Mariupol","mar_2022_12",345985.375,397464.0625,0.870482158371236,"Above"
"Mariupol","mar_2022_14",391276.53125,397464.0625,0.984432476206575,"Above"
"Mariupol","mar_2022_18",73422.6875,397464.0625,0.184727864547502,"Below"
"Mariupol","mar_2022_19",400136.28125,397464.0625,1.00672317072691,"Above"
"Mariupol","mar_2022_21",159252.671875,397464.0625,0.400671876781313,"Below"
"Mariupol","mar_2022_22",317089.4375,397464.0625,0.797781403192899,"Above"
"Mariupol","mar_2022_23",267485.34375,397464.0625,0.672979947086411,"Above"
"Mariupol","mar_2022_29",399943.75,397464.0625,1.00623877158705,"Above"
"Mariupol","mar_2022_30",400136.28125,397464.0625,1.00672317072691,"Above"
"Mariupol","may_2020_05",400136.28125,397464.0625,1.00672317072691,"Above"
"Mariupol","may_2021_31",226.503692626953,397464.0625,0.000569872131840732,"Below"
"Mariupol","may_2022_06",176283.8125,397464.0625,0.44352138754683,"Below"
"Mariupol","may_2022_07",38674.08203125,397464.0625,0.0973020850941713,"Below"
"Mariupol","may_2022_08",360278.96875,397464.0625,0.906444136065761,"Above"
"Mariupol","may_2022_12",215634.875,397464.0625,0.542526722148622,"Above"
"Mariupol","sep_2019_25",226201.03125,397464.0625,0.56911065072707,"Above"
"Melitopol","apr_2020_10",171706.515625,177187.3125,0.969067780318639,"Above"
"Melitopol","apr_2021_23",176973.71875,177187.3125,0.998794531352238,"Above"
"Melitopol","apr_2022_06",83522.0546875,177187.3125,0.471377174296833,"Below"
"Melitopol","aug_2022_02",143684.140625,177187.3125,0.810916642945301,"Above"
"Melitopol","aug_2022_07",36225.16015625,177187.3125,0.204445564669028,"Below"
"Melitopol","feb_2019_19",176114.53125,177187.3125,0.99394549623862,"Above"
"Melitopol","jul_2019_05",175628.015625,177187.3125,0.991199726137276,"Above"
"Melitopol","jul_2021_14",147207.265625,177187.3125,0.830800261869766,"Above"
"Melitopol","jul_2022_27",177264.015625,177187.3125,1.00043289287431,"Above"
"Melitopol","jul_2022_31",53840.5390625,177187.3125,0.303862270400992,"Below"
"Melitopol","jun_2022_01",171894.65625,177187.3125,0.970129598020739,"Above"
"Melitopol","jun_2022_02",151298.171875,177187.3125,0.853888293356219,"Above"
"Melitopol","mar_2020_13",176062.453125,177187.3125,0.993651580583683,"Above"
"Melitopol","mar_2021_04",176856.375,177187.3125,0.998132273155845,"Above"
"Melitopol","mar_2021_07",12294.28515625,177187.3125,0.069385809755707,"Below"
"Melitopol","mar_2022_20",176281.328125,177187.3125,0.994886855259459,"Above"
"Melitopol","mar_2022_24",173384.1875,177187.3125,0.978536132489735,"Above"
"Melitopol","may_2020_10",112819.125,177187.3125,0.636722366901976,"Above"
"Melitopol","may_2020_16",156265.28125,177187.3125,0.881921391803942,"Above"
"Melitopol","oct_2019_17",177264.03125,177187.3125,1.00043298105783,"Above"
"Merefa","apr_2020_07",51951.59375,51599.2109375,1.0068292287052,"Above"
"Merefa","feb_2022_20",28767.01171875,51599.2109375,0.55750875248062,"Above"
"Merefa","jan_2021_18",10917.244140625,51599.2109375,0.211577734276763,"Below"
"Merefa","jun_2020_09",51951.59375,51599.2109375,1.0068292287052,"Above"
"Merefa","mar_2020_01",10482.7421875,51599.2109375,0.203157025021125,"Below"
"Merefa","oct_2019_20",48478.5625,51599.2109375,0.939521392269352,"Above"
"Merefa","oct_2020_09",17354.857421875,51599.2109375,0.336339589434734,"Below"
"Merefa","sep_2022_01",10478.712890625,51599.2109375,0.203078936678265,"Below"
"Milove","dec_2020_01",10348.6474609375,10457.0595703125,0.989632639209326,"Above"
"Milove","dec_2020_09",15.1068983078003,10457.0595703125,0.00144466025140458,"Below"
"Milove","jan_2020_30",3149.40356445312,10457.0595703125,0.301174870744186,"Below"
"Milove","jul_2020_04",10425.2373046875,10457.0595703125,0.996956862929676,"Above"
"Milove","jul_2021_30",2887.44946289062,10457.0595703125,0.276124415613742,"Below"
"Milove","may_2019_18",10461.8935546875,10457.0595703125,1.00046226994716,"Above"
"Milove","oct_2020_26",10454.66015625,10457.0595703125,0.999770546008047,"Above"
"Mykolaiv","apr_2020_08",60524.73828125,509179.4375,0.118867208342933,"Below"
"Mykolaiv","apr_2020_12",493798.5625,509179.4375,0.969792819844576,"Above"
"Mykolaiv","apr_2021_24",331720.96875,509179.4375,0.651481470616142,"Above"
"Mykolaiv","aug_2019_19",17655.443359375,509179.4375,0.0346743054787537,"Below"
"Mykolaiv","aug_2022_13",415688.75,509179.4375,0.816389507088059,"Above"
"Mykolaiv","dec_2020_27",350873.15625,509179.4375,0.689095298059832,"Above"
"Mykolaiv","feb_2021_05",505982.78125,509179.4375,0.993721945517488,"Above"
"Mykolaiv","feb_2022_04",511206.65625,509179.4375,1.0039813444941,"Above"
"Mykolaiv","feb_2022_27",101049.8984375,509179.4375,0.198456361344128,"Below"
"Mykolaiv","jan_2020_25",131247.265625,509179.4375,0.257762305307154,"Below"
"Mykolaiv","jan_2020_30",10434.5517578125,509179.4375,0.0204928773421109,"Below"
"Mykolaiv","jan_2021_17",334158.65625,509179.4375,0.656268952828638,"Above"
"Mykolaiv","jul_2019_07",123794.671875,509179.4375,0.243125827081342,"Below"
"Mykolaiv","jul_2019_16",183179.171875,509179.4375,0.359753671071998,"Below"
"Mykolaiv","jul_2022_03",43265.859375,509179.4375,0.0849717333194548,"Below"
"Mykolaiv","jul_2022_05",39146.60546875,509179.4375,0.0768817485265202,"Below"
"Mykolaiv","jul_2022_21",417159.21875,509179.4375,0.819277425652131,"Above"
"Mykolaiv","jul_2022_27",64458.75,509179.4375,0.126593387817237,"Below"
"Mykolaiv","jun_2019_18",472589.21875,509179.4375,0.928138852327476,"Above"
"Mykolaiv","jun_2021_19",102040.75,509179.4375,0.20040233851745,"Below"
"Mykolaiv","mar_2019_05",395795.40625,509179.4375,0.777320090130309,"Above"
"Mykolaiv","mar_2022_13",26570.35546875,509179.4375,0.0521826953562908,"Below"
"Mykolaiv","mar_2022_15",244984.359375,509179.4375,0.481135610223852,"Below"
"Mykolaiv","mar_2022_31",126910.7890625,509179.4375,0.249245707339665,"Below"
"Mykolaiv","may_2020_21",494403.03125,509179.4375,0.970979962736614,"Above"
"Mykolaiv","may_2021_27",412483.25,509179.4375,0.81009408397408,"Above"
"Mykolaiv","may_2022_09",45451.07421875,509179.4375,0.0892633733245561,"Below"
"Mykolaiv","may_2022_21",25410.02734375,509179.4375,0.0499038756720218,"Below"
"Mykolaiv","nov_2020_27",476933.46875,509179.4375,0.936670716892412,"Above"
"Mykolaiv","nov_2021_11",454128.84375,509179.4375,0.891883706026522,"Above"
"Mykolaiv","oct_2019_11",3956.44165039062,509179.4375,0.00777023060832189,"Below"
"Mykolaiv","sep_2022_06",192712.640625,509179.4375,0.378476871672572,"Below"
"Mykolaiv","sep_2022_17",406795.4375,509179.4375,0.798923537637947,"Above"
"Nizhyn","apr_2020_05",51356.8046875,51275.13671875,1.00159274014612,"Above"
"Nizhyn","aug_2020_15",38911.53515625,51275.13671875,0.758877257991222,"Above"
"Nizhyn","aug_2020_16",48876.8125,51275.13671875,0.953226371059621,"Above"
"Nizhyn","jun_2019_21",51355.57421875,51275.13671875,1.00156874276984,"Above"
"Nizhyn","jun_2019_24",50297.47265625,51275.13671875,0.98093297989896,"Above"
